,min_d,mean_d,max_d,last_d
0,0.0,2.167759558136457,5.537088607967606,0.9661900664417642
1,10.809647735478121,12.783477941768806,16.08199475958717,11.458791330241128
2,15.937070257314396,17.444754610822212,20.16804131574162,16.229152259410625
3,0.28027163301368085,12.430256113725305,59.08202799744468,0.28027163301368085
4,0.71114336402773,13.126060860889257,60.638111264578164,2.341792227710775
5,0.9268517314417919,13.666515680440355,61.15041854269706,2.395869926256597
6,1.1034894726710636,1.9013387653075648,2.3598728997198943,1.1034894726710636
7,15.02217017838939,15.33563115940734,15.607221776852452,15.377501522980175
8,8.083871167059144,8.682295487259822,9.55772507746881,9.55772507746881
9,0.0,1.5175702398469053,4.919654378727043,1.2676221637480605
10,4.802777106088937,5.431073883304352,5.7128994342708594,5.37838465160108
11,9.064142226558367,10.266090423398042,13.416298071556014,9.648041456894926
12,0.0,0.0,0.0,0.0
13,8.676471679346989,8.676471679346989,8.676471679346989,8.676471679346989
14,10.778318761846375,10.778318761846375,10.778318761846375,10.778318761846375
15,22.642372408859554,24.308192830587032,25.773026472447718,22.642372408859554
16,9.736825742221962,11.454321552462876,13.210326868426137,9.736825742221962
17,9.90035710278311,12.125318693300482,14.419762200197333,9.90035710278311
18,0.4867664867389296,4.562857061962642,9.39972775276868,0.4867664867389296
19,4.616500919026731,9.523062289333671,11.53337174630361,10.97118824600217
20,3.552425053890817,6.883512537298166,12.470880250425632,3.552425053890817
21,0.6052561201869079,3.9936163152820674,12.662628792835902,5.119566702990588
22,20.117871122675027,21.86774403825388,23.741819312621974,23.741819312621974
23,4.7395371065667,7.144415453865017,18.700870542854904,4.7395371065667
24,1.4160068318674053,6.3632523029447015,14.716062478106606,1.4160068318674053
25,6.231928401126262,11.006721672927434,19.418117701814012,6.231928401126262
26,6.271441154353939,11.515678536522564,20.16804131574162,6.271441154353939
27,5.774854253929936,12.022005422009931,21.20621079508778,21.20621079508778
28,4.405386928131183,8.944513640075655,17.363629239702554,17.363629239702554
29,5.027878048769751,11.913996470141816,21.534490422623836,21.534490422623836
30,0.0,49.840109881112895,61.47671662769041,59.775835652594985
31,1.1746106998208234,11.88709846903979,57.11569593050443,4.782293100590945
32,1.8869175192782948,12.42112858183361,61.145190901297234,1.8869175192782948
33,0.9451568764791148,0.9451568764791148,0.9451568764791148,0.9451568764791148
34,6.104114102680731,6.104114102680731,6.104114102680731,6.104114102680731
35,20.808839005672805,20.808839005672805,20.808839005672805,20.808839005672805
36,1.1034894726710636,11.327620602307075,24.096182974979683,1.1034894726710636
37,2.4272421302281266,12.887121343820688,26.376270746677736,2.4272421302281266
38,4.353509770755273,10.747562250191427,20.35796032946189,4.353509770755273
39,0.9268517314417919,5.76486581756027,10.727662259863532,5.640083461375484
40,5.55524210173205,11.832780037522136,15.125325004698636,14.81777300613572
41,2.036653682462901,5.161270407033556,7.7656166430234395,5.681540895614328
42,0.0,0.6338110818740302,1.2676221637480605,1.2676221637480605
43,5.542558057937262,5.718576540420164,5.894595022903066,5.894595022903066
44,10.498694539027207,11.010902620531827,11.523110702036446,10.498694539027207
45,0.0,2.077321185314908,4.154642370629816,4.154642370629816
46,2.04010628119575,2.718845829542926,3.397585377890102,2.04010628119575
47,3.106413677311685,5.126764103174321,7.1471145290369575,7.1471145290369575
48,1.955834838588188,1.955834838588188,1.955834838588188,1.955834838588188
49,15.505710917896764,15.505710917896764,15.505710917896764,15.505710917896764
50,6.980258272710225,6.980258272710225,6.980258272710225,6.980258272710225
51,0.71114336402773,9.301294989272597,50.47353686886474,0.71114336402773
52,13.444689709196515,18.037173181944755,40.14913006134835,15.602211936225027
53,6.373959850128911,14.020131659547346,52.73507070663611,7.908194074524608
54,0.6297333926996054,13.243575568844951,59.40042974221562,0.6297333926996054
55,21.421826853589994,30.681640963162007,53.974138218880576,26.84344879016467
56,4.2654085109160045,16.277628021102153,61.77536081519212,4.531431337128684
57,9.802205298091035,10.224439065116611,10.727662259863532,10.727662259863532
58,5.054134865418563,9.036039006855136,16.514472787180352,5.539509367966491
59,1.4083646737634743,5.930622042112393,14.108157149261498,2.2753443033122074
60,4.99215465467684,15.306525126813362,61.93321250309797,61.93321250309797
61,8.766966595938943,41.95071540499804,53.560453286399834,8.766966595938943
62,8.244682596859489,16.332472201952953,59.23844687009088,59.23844687009088
63,0.0,4.985526996551456,14.242546691431139,14.242546691431139
64,6.613568705460694,9.208967777997836,10.97118824600217,6.613568705460694
65,4.552833489838173,7.189372026943333,9.689713217769212,4.552833489838173
66,9.730076224707563,9.730076224707563,9.730076224707563,9.730076224707563
67,7.707763958502325,7.707763958502325,7.707763958502325,7.707763958502325
68,2.609323196687577,2.609323196687577,2.609323196687577,2.609323196687577
69,1.2676221637480605,1.2676221637480605,1.2676221637480605,1.2676221637480605
70,4.1238444241705,4.1238444241705,4.1238444241705,4.1238444241705
71,8.890303041224245,8.890303041224245,8.890303041224245,8.890303041224245
72,0.0,0.4441087940204852,0.7982572420469658,0.7982572420469658
73,6.54071234560863,6.974931904334172,7.42753208554192,6.54071234560863
74,7.8112602594188045,8.14079265794211,8.433312810650689,8.214817149571573
75,13.742074822223008,15.071476995360014,16.878038611007,16.878038611007
76,2.4775631488930356,5.970542842030007,7.908194074524608,2.4775631488930356
77,4.566775076475036,6.52716240484614,10.106152675232773,10.106152675232773
78,2.8989576061880236,2.8989576061880236,2.8989576061880236,2.8989576061880236
79,7.112539186803975,7.112539186803975,7.112539186803975,7.112539186803975
80,3.579094267051289,3.579094267051289,3.579094267051289,3.579094267051289
81,19.251817930835298,23.444119153007378,29.748011954018256,19.739343018106126
82,10.268975427748208,13.656910916038314,17.4101745418944,12.439798652327042
83,5.285351601968301,9.919811151343682,22.352696577896985,5.386359244865404
84,0.7982572420469658,0.7982572420469658,0.7982572420469658,0.7982572420469658
85,10.426007038280629,10.426007038280629,10.426007038280629,10.426007038280629
86,4.630872129262672,4.630872129262672,4.630872129262672,4.630872129262672
87,17.598577528797346,17.598577528797346,17.598577528797346,17.598577528797346
88,7.3987210062203745,7.3987210062203745,7.3987210062203745,7.3987210062203745
89,13.908463511007694,13.908463511007694,13.908463511007694,13.908463511007694
90,0.0,28.106115762792147,56.21223152558429,56.21223152558429
91,8.226184335208533,34.86817336848057,61.51016240175261,8.226184335208533
92,4.277833445308523,28.267441726062632,52.25705000681674,4.277833445308523
93,8.5354630599919,20.29713837591815,42.55374676967151,42.55374676967151
94,3.002061698252431,18.089810003516664,47.000925890029215,47.000925890029215
95,10.035293952961768,20.812101512725516,41.847441129716564,41.847441129716564
96,0.49717797200677455,0.8444499842791778,1.191721996551581,1.191721996551581
97,4.352853356852183,4.651911966910059,4.950970576967935,4.950970576967935
98,0.5227475196323846,0.6876893491854172,0.85263117873845,0.85263117873845
99,4.061324440276616,4.061324440276616,4.061324440276616,4.061324440276616
100,2.192200086571112,2.192200086571112,2.192200086571112,2.192200086571112
101,3.7799860395500895,3.7799860395500895,3.7799860395500895,3.7799860395500895
102,0.0,0.6906543469020789,1.2676221637480605,1.2676221637480605
103,1.9947969761887896,3.373496893484766,4.208433916421225,4.208433916421225
104,7.109232403512356,7.884442795105501,8.748336522439242,8.748336522439242
105,6.512687264593301,6.614385825174594,6.716084385755888,6.716084385755888
106,4.763810397114665,4.859614666566523,4.955418936018381,4.955418936018381
107,8.913995546666332,8.916782067715921,8.919568588765511,8.919568588765511
108,0.0,13.774390798637336,19.28856770880518,17.57708803285186
109,2.2627487015597634,6.574217380020025,19.09184956929263,4.7326043670487605
110,6.918934428909251,10.402454930804764,17.966355606166612,13.912665683350669
111,4.061324440276616,4.061324440276616,4.061324440276616,4.061324440276616
112,4.554587126317489,4.554587126317489,4.554587126317489,4.554587126317489
113,18.704575962789505,18.704575962789505,18.704575962789505,18.704575962789505
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,1.2676221637480605,1.9071264181695866,2.2268785453803495,2.2268785453803495
118,25.319545624643688,25.900352713915655,27.061966892459594,25.319545624643688
119,4.502177806573177,5.642109510497356,6.212075362459445,6.212075362459445
120,0.5417086209564185,1.0170797294523852,1.492450837948352,0.5417086209564185
121,10.335975846185283,10.86679806974156,11.397620293297834,10.335975846185283
122,1.9164547560177976,2.1694573246773814,2.422459893336965,2.422459893336965
123,0.0,1.6491421919431843,4.061324440276616,1.2676221637480605
124,4.3971668786095375,5.344219504346782,5.894595022903066,5.542558057937262
125,20.273462801600665,21.527635185915358,23.086772506509206,21.375152717775784
126,0.0,3.108148806014496,11.387751427359847,11.387751427359847
127,5.859972634168814,6.886476390397473,7.242252864519106,7.242252864519106
128,0.4334553913972045,5.454028183158258,6.656880846793856,5.802357281976377
129,0.5417086209564185,0.9758819106894494,1.9069866178124215,0.5417086209564185
130,0.41473574385217354,1.9498838211789569,2.718510591340482,1.9477783581826895
131,4.620389306889578,5.00709872708611,5.8702722337071505,4.917344060858129
132,1.195846628147368,5.81204919816614,14.713259393651446,1.5270415726996092
133,7.57067963614313,12.125168324223688,20.89996357565946,7.904861760868476
134,18.704575962789505,22.551197889447966,30.186818806711784,18.762198898842612
135,0.0,0.0,0.0,0.0
136,9.396183348496118,9.396183348496118,9.396183348496118,9.396183348496118
137,10.424540224508947,10.424540224508947,10.424540224508947,10.424540224508947
138,2.1203338851848725,2.1203338851848725,2.1203338851848725,2.1203338851848725
139,8.430206686791186,8.430206686791186,8.430206686791186,8.430206686791186
140,10.908134942957414,10.908134942957414,10.908134942957414,10.908134942957414
141,1.2676221637480605,1.2676221637480605,1.2676221637480605,1.2676221637480605
142,10.922312406612265,10.922312406612265,10.922312406612265,10.922312406612265
143,9.276519798732176,9.276519798732176,9.276519798732176,9.276519798732176
144,8.5354630599919,8.5354630599919,8.5354630599919,8.5354630599919
145,11.689148308588102,11.689148308588102,11.689148308588102,11.689148308588102
146,7.762810600659876,7.762810600659876,7.762810600659876,7.762810600659876
147,5.5176233366929495,7.51736715158399,8.897566742715423,8.897566742715423
148,5.28862561090861,10.650976557168926,18.485693098188047,5.28862561090861
149,3.4340401032580266,8.567023949433473,15.57334372531953,3.4340401032580266
150,3.4968344392090795,5.248120379934102,9.92967435510264,4.8506892422372205
151,4.25436304386301,6.194433689726332,10.722308909591584,5.792271544579292
152,3.579094267051289,6.331720298915563,12.845501942580205,3.579094267051289
153,12.02650183309971,12.02650183309971,12.02650183309971,12.02650183309971
154,4.05259956506774,4.05259956506774,4.05259956506774,4.05259956506774
155,10.322132950832438,10.322132950832438,10.322132950832438,10.322132950832438
156,0.0,2.894974458320391,6.185227877090815,6.185227877090815
157,5.191454006079015,7.247719326093253,8.19395034859726,5.191454006079015
158,4.884565185151153,7.397238526929509,9.02095081675265,9.02095081675265
159,2.3598728997198943,6.017010085640767,12.072329112118306,12.072329112118306
160,2.718510591340482,6.240041538962483,12.017183762856964,12.017183762856964
161,5.758874517766793,9.146945013555568,11.061757435794334,5.758874517766793
162,0.0,1.0588444849621075,2.829280199292724,0.4564884221911036
163,1.7011374895268523,3.1585842492848157,5.379702611686353,3.0243414700361435
164,2.5867270238800057,3.6336418622601996,4.834283187867021,3.3179921286424325
165,1.2676221637480605,1.2676221637480605,1.2676221637480605,1.2676221637480605
166,5.2894126973847815,5.2894126973847815,5.2894126973847815,5.2894126973847815
167,5.241448041763257,5.241448041763257,5.241448041763257,5.241448041763257
168,2.073471346738652,2.073471346738652,2.073471346738652,2.073471346738652
169,11.951983270981756,11.951983270981756,11.951983270981756,11.951983270981756
170,2.010904884595525,2.010904884595525,2.010904884595525,2.010904884595525
171,1.2676221637480605,1.2676221637480605,1.2676221637480605,1.2676221637480605
172,1.9008408018249339,1.9008408018249339,1.9008408018249339,1.9008408018249339
173,3.5562819589667423,3.5562819589667423,3.5562819589667423,3.5562819589667423
174,60.275103617576086,61.02210862301805,61.640803708781,61.15041854269706
175,16.055780742692427,16.804141921260342,17.384633848933856,16.97201117215475
176,24.927212226977822,25.513517968845537,26.122449356129028,25.49089232342976
177,0.0,2.656326111659885,6.253217377289143,4.150125941098015
178,1.0544288566673814,4.3285118393207345,6.458217264863992,4.257448108859709
179,8.184862552261913,10.891234044670677,11.839390795398721,8.184862552261913
180,2.0759601977292297,2.788330019032295,4.513061348113474,2.0759601977292297
181,8.688774009333,9.938731876611165,10.908134942957414,10.908134942957414
182,2.93263713971309,3.9590664114578025,5.393319612692782,2.93263713971309
183,2.8989576061880236,8.112513933351076,17.37725975358859,17.37725975358859
184,8.012864864943362,9.495172478594695,11.196132772108543,11.196132772108543
185,3.8379257230887753,8.241532404643065,16.83407192577268,16.83407192577268
186,0.0,15.612918372277036,59.04625938785726,2.718510591340482
187,4.235021862428883,16.538550037780528,51.96347924512567,4.593897977506992
